web-scraper-order,web-scraper-start-url,pages,Auther
"1684612433-1","https://www.tandfonline.com/action/doSearch?AllField=authers","","Catherine Dormor"
"1684612433-2","https://www.tandfonline.com/action/doSearch?AllField=authers","","Grant Klarich Johnson Reviewed by"
"1684612433-3","https://www.tandfonline.com/action/doSearch?AllField=authers","","Jenni Sorkin"
"1684612433-4","https://www.tandfonline.com/action/doSearch?AllField=authers","","Benjamin Authers"
"1684612433-5","https://www.tandfonline.com/action/doSearch?AllField=authers","","Ben Authers"
"1684612433-6","https://www.tandfonline.com/action/doSearch?AllField=authers","","Stefan Selljber"
"1684612433-7","https://www.tandfonline.com/action/doSearch?AllField=authers","","Dong-heng Cho"
"1684612433-8","https://www.tandfonline.com/action/doSearch?AllField=authers","","Nobuo Honma"
"1684612433-9","https://www.tandfonline.com/action/doSearch?AllField=authers","","Catharina Dorothea Prinsloo"
"1684612433-10","https://www.tandfonline.com/action/doSearch?AllField=authers","","Elissa Auther"
"1684612433-11","https://www.tandfonline.com/action/doSearch?AllField=authers","","Catherine Dormor"
"1684612433-12","https://www.tandfonline.com/action/doSearch?AllField=authers","","Grant Klarich Johnson Reviewed by"
"1684612433-13","https://www.tandfonline.com/action/doSearch?AllField=authers","","Jenni Sorkin"
"1684612433-14","https://www.tandfonline.com/action/doSearch?AllField=authers","","Benjamin Authers"
"1684612433-15","https://www.tandfonline.com/action/doSearch?AllField=authers","","Ben Authers"
"1684612433-16","https://www.tandfonline.com/action/doSearch?AllField=authers","","Stefan Selljber"
"1684612433-17","https://www.tandfonline.com/action/doSearch?AllField=authers","","Dong-heng Cho"
"1684612433-18","https://www.tandfonline.com/action/doSearch?AllField=authers","","Nobuo Honma"
"1684612433-19","https://www.tandfonline.com/action/doSearch?AllField=authers","","Catharina Dorothea Prinsloo"
"1684612433-20","https://www.tandfonline.com/action/doSearch?AllField=authers","","Elissa Auther"
"1684612437-21","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Mineo Kojima"
"1684612437-22","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Yousif Mustafa Salih"
"1684612437-23","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4",""
"1684612437-24","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Tamra Lysaght"
"1684612437-25","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Chang Gao"
"1684612437-26","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","H. R. Moustafa"
"1684612437-27","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Ujwala A. Shinde"
"1684612437-28","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Michelle Elleray"
"1684612437-29","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Mita Tomoyoshi"
"1684612437-30","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=4","Yuji Koide"
"1684612443-31","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Yasuo Aizono"
"1684612443-32","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Hans H. Jenny"
"1684612443-33","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6",""
"1684612443-34","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Nobuzo Tsumura"
"1684612443-35","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Hiroshi Fukami"
"1684612443-36","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Daisuke Yoshida"
"1684612443-37","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Ichiro Tomida"
"1684612443-38","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","J. S. Liu"
"1684612443-39","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Takenori SUZAKI"
"1684612443-40","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=6","Tatsuo Sugiyama"
"1684612446-41","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","Fan Xu"
"1684612446-42","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","A.M. Azzam"
"1684612446-43","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","Masaru Funatsu"
"1684612446-44","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","Hiroshi Takaku"
"1684612446-45","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","O.P. Sharma"
"1684612446-46","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","Y. Aynehchp"
"1684612446-47","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","Kirsty Robertson"
"1684612446-48","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","Niccolo Caldararo"
"1684612446-49","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","Alex Moss"
"1684612446-50","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=8","F El-Migdadi"
"1684612449-51","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","E. B. Pedersen"
"1684612449-52","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","Mohammed A. E. Sallam"
"1684612449-53","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","Tohru Kawamoto"
"1684612449-54","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","George E. Hein"
"1684612449-55","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","M. M. Mohie El-Din"
"1684612449-56","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","Karl Berg"
"1684612449-57","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","K. Shimamoto"
"1684612449-58","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","Hiroyoshi Kuzuhara"
"1684612449-59","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","S. H. Khalaf"
"1684612449-60","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=10","Wakao Tsutsumi"
"1684612452-61","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","Safaa Y. Qusti"
"1684612452-62","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","Jennifer Scanlan"
"1684612452-63","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","Riichiro Ohba"
"1684612452-64","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","A. Miyagishi"
"1684612452-65","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","Hiroshi Ohrui"
"1684612452-66","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","Madhuri S. Mulekar"
"1684612452-67","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","John Davis"
"1684612452-68","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","I. Bleiberg"
"1684612452-69","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","Randall Hansen"
"1684612452-70","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=12","A. S. Farrag"
"1684612455-71","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Louise Amalie Knopp Andersen"
"1684612455-72","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Konosuke Sano"
"1684612455-73","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Motoo Shibata"
"1684612455-74","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Masataka Mori"
"1684612455-75","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Sadafumi Omura"
"1684612455-76","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Takaaki Ooka"
"1684612455-77","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","F.M. ABDEL-KADER"
"1684612455-78","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Kazuhisa MATSUMOTO"
"1684612455-79","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Johannes Petry"
"1684612455-80","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=14","Christina Turner"
"1684612460-81","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Arnold Janssen"
"1684612460-82","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Takayoshi Higuchi"
"1684612460-83","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Shigeyoshi Katohda"
"1684612460-84","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Tetsuo Muro"
"1684612460-85","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16",""
"1684612460-86","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Chi‐Chun Huang"
"1684612460-87","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","K. R. Manley"
"1684612460-88","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Dr. A. M. Abdelhamid"
"1684612460-89","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Takeo Suzuki"
"1684612460-90","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=16","Hiroshi Kawasaki"
"1684612463-91","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Michikatsu Sato"
"1684612463-92","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Shigeki Kobayashi"
"1684612463-93","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","N. Ura"
"1684612463-94","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Uttam Bandyopadhyay"
"1684612463-95","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Masao Fujimaki"
"1684612463-96","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","S. Yamamoto"
"1684612463-97","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Kazumi Araki"
"1684612463-98","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Dimitris Dalakoglou"
"1684612463-99","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Mei-Jen Ho"
"1684612463-100","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=18","Yoshio Tominaga"
"1684612466-101","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Yukoh Ikeda"
"1684612466-102","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Mohamed A. Abdel-salam"
"1684612466-103","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Grahame F. Thompson"
"1684612466-104","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Terence C. Burnham"
"1684612466-105","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Matthew Donaghy"
"1684612466-106","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Yoshio Furusawa"
"1684612466-107","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Julien Etienne"
"1684612466-108","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","O. Caspi"
"1684612466-109","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Edwin Gentzler"
"1684612466-110","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=20","Yasuhiro Hirano"
"1684612469-111","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","K. Ashibea"
"1684612469-112","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","Shoshi Muto"
"1684612469-113","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","M. N. Mookerjee"
"1684612469-114","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","N. Abou‐Assaf"
"1684612469-115","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","Jinn-Yi Yeh"
"1684612469-116","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","D. Albrechtsen"
"1684612469-117","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","Shuying Zhai"
"1684612469-118","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","Muhammad Asim"
"1684612469-119","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","Inger Marie Jensen"
"1684612469-120","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=22","Takeshi Sassa"
"1684612472-121","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Cheryl Suzack"
"1684612472-122","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Leo Van Hove"
"1684612472-123","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Bernard McKenna"
"1684612472-124","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Michael Graham"
"1684612472-125","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","R K Bhan"
"1684612472-126","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Paul Langley"
"1684612472-127","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","ROBERT A. BLECKER"
"1684612472-128","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Pearl M.C Lin"
"1684612472-129","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Cynthia Banham"
"1684612472-130","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=24","Qingfu Liu"
"1684612476-131","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Nicholas S. Paliewicz"
"1684612476-132","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Gunnar Friede"
"1684612476-133","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Leora Bilsky"
"1684612476-134","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Hisayoshi Okazaki"
"1684612476-135","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26",""
"1684612476-136","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","C.M. McConville"
"1684612476-137","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Assafa Endeshaw"
"1684612476-138","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Edward J. Burge"
"1684612476-139","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Masashi Hom-ma"
"1684612476-140","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=26","Shasha Wang"
"1684612479-141","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","D.H. Landon B.Sc."
"1684612479-142","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Andreas Roider"
"1684612479-143","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Regula Ludi"
"1684612479-144","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Tobias Schoenherr"
"1684612479-145","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Leslie Elliott Armijo"
"1684612479-146","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Adam Zaremba"
"1684612479-147","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Dacheng Kang"
"1684612479-148","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Robert Wade"
"1684612479-149","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","Helmy H. Baligh"
"1684612479-150","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=28","David Harvey"
"1684612482-151","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","George Edmund Myers"
"1684612482-152","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Emil J. Bardana"
"1684612482-153","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Joseph McBrinn"
"1684612482-154","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Larry Busbea"
"1684612482-155","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Linda L. Auther"
"1684612482-156","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Cynthia Fowler"
"1684612482-157","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","T'ai Smith"
"1684612482-158","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Dov Waxman"
"1684612482-159","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Patrick J. Duffley"
"1684612482-160","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=30","Gabriele Diewald"
"1684612485-161","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=32","Kristen A. Woodberry"
